측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20241201,서남권,영등포구,0.03,0.0062,0.59,0.0025,33,24
20241201,도심권,용산구,0.0321,0.0059,0.62,0.0023,29,21
20241201,서북권,은평구,0.0189,0.0139,0.62,0.003,32,19
20241201,도심권,종로구,0.0275,0.0094,0.59,0.0032,30,20
20241201,도심권,중구,0.0191,0.0083,0.56,0.0031,30,23
20241201,동북권,중랑구,0.0215,0.0117,0.48,0.0021,28,20
20241202,동남권,강남구,0.027,0.0162,0.51,0.0025,41,27
20241202,동남권,강동구,0.0263,0.0175,0.78,0.003,49,35
20241202,동북권,강북구,0.0189,0.0214,0.52,0.0024,40,24
20241202,서남권,강서구,0.0293,0.017,0.59,0.0032,41,21
20241202,서남권,관악구,0.0326,0.017,0.62,0.0029,45,26
20241202,동북권,광진구,0.0271,0.0198,0.76,0.0026,38,23
20241202,서남권,구로구,0.0201,0.0172,0.47,0.0027,48,30
20241202,서남권,금천구,0.0223,0.0269,0.43,0.0031,39,26
20241202,동북권,노원구,0.0282,0.0177,0.64,0.003,43,24
20241202,동북권,도봉구,0.0251,0.0244,0.79,0.0035,44,31
20241202,동북권,동대문구,0.0263,0.0177,0.63,0.0023,48,28
20241202,서남권,동작구,0.0322,0.0145,0.62,0.0027,40,24
20241202,서북권,마포구,0.0303,0.0173,0.53,0.0029,38,27
20241202,서북권,서대문구,0.0294,0.0198,0.87,0.003,47,30
20241202,동남권,서초구,0.024,0.0146,0.48,0.0024,52,34
20241202,동북권,성동구,0.0299,0.0146,0.57,0.0024,44,26
20241202,동북권,성북구,0.026,0.0157,0.73,0.0037,46,27
20241202,동남권,송파구,0.0313,0.0133,0.52,0.0035,39,22
20241202,서남권,양천구,0.0316,0.0167,0.58,0.0027,40,27
20241202,서남권,영등포구,0.0285,0.0175,0.57,0.003,40,25
20241202,도심권,용산구,0.0325,0.0135,0.65,0.0029,40,25
20241202,서북권,은평구,0.0193,0.0231,0.59,0.0033,48,27
20241202,도심권,종로구,0.0276,0.0182,0.68,0.0038,45,26
20241202,도심권,중구,0.0178,0.0174,0.61,0.0036,40,29
20241202,동북권,중랑구,0.0273,0.0172,0.56,0.0025,41,26
20241203,동남권,강남구,0.0158,0.0251,0.31,0.0023,15,7
20241203,동남권,강동구,0.0149,0.0281,0.57,0.0031,21,9
20241203,동북권,강북구,0.0108,0.0281,0.28,0.002,15,7
20241203,서남권,강서구,0.0167,0.0255,0.28,0.003,18,5
20241203,서남권,관악구,0.0179,0.0233,0.3,0.0024,18,6
20241203,동북권,광진구,0.0144,0.0306,0.55,0.0021,16,7
20241203,서남권,구로구,0.0115,0.0242,0.27,0.0028,20,7
20241203,서남권,금천구,0.0203,0.0219,0.27,0.0027,16,9
20241203,동북권,노원구,0.0118,0.0288,0.28,0.0024,17,6
20241203,동북권,도봉구,0.0135,0.032,0.44,0.0031,16,7
20241203,동북권,동대문구,0.0151,0.0247,0.33,0.002,18,7
20241203,서남권,동작구,0.0177,0.0248,0.3,0.0023,17,9
20241203,서북권,마포구,0.017,0.0253,0.29,0.0025,16,7
20241203,서북권,서대문구,0.0172,0.0251,0.52,0.0033,19,9
20241203,동남권,서초구,0.0128,0.024,0.25,0.0024,21,7
20241203,동북권,성동구,0.0176,0.0217,0.31,0.0019,16,6
20241203,동북권,성북구,0.0141,0.0235,0.4,0.0036,16,6
20241203,동남권,송파구,0.0205,0.0197,0.32,0.0027,20,9
20241203,서남권,양천구,0.018,0.0242,0.31,0.0027,17,7
20241203,서남권,영등포구,0.0167,0.025,0.29,0.0027,16,7
20241203,도심권,용산구,0.0158,0.0223,0.35,0.002,17,6
20241203,서북권,은평구,0.0144,0.0209,0.37,0.0033,18,7
20241203,도심권,종로구,0.0147,0.026,0.32,0.0028,16,7
20241203,도심권,중구,0.0111,0.0255,0.29,0.0032,12,7
20241203,동북권,중랑구,0.0159,0.0259,0.32,0.0023,17,7
20241204,동남권,강남구,0.0214,0.0216,0.36,0.0025,22,12
20241204,동남권,강동구,0.0251,0.0189,0.69,0.0035,29,14
20241204,동북권,강북구,0.0144,0.026,0.35,0.0023,19,10
20241204,서남권,강서구,0.0286,0.0168,0.39,0.0039,26,11
20241204,서남권,관악구,0.0266,0.0178,0.38,0.0026,23,10
20241204,동북권,광진구,0.0205,0.0253,0.63,0.0023,21,10
20241204,서남권,구로구,0.0161,0.0205,0.31,0.003,27,11
20241204,서남권,금천구,0.0295,0.0155,0.41,0.0028,21,14
20241204,동북권,노원구,0.0204,0.0228,0.4,0.0029,23,11
20241204,동북권,도봉구,0.02,0.0273,0.42,0.0033,20,11
20241204,동북권,동대문구,0.0196,0.0227,0.4,0.0024,23,10
20241204,서남권,동작구,0.0245,0.0209,0.36,0.0026,21,12
20241204,서북권,마포구,0.0232,0.0215,0.35,0.0027,20,11
20241204,서북권,서대문구,0.0201,0.0243,0.49,0.0039,23,12
20241204,동남권,서초구,0.0179,0.0203,0.29,0.0026,28,10
20241204,동북권,성동구,0.0202,0.0212,0.34,0.002,22,10
20241204,동북권,성북구,0.0192,0.0202,0.47,0.004,22,10
20241204,동남권,송파구,0.0234,0.0186,0.35,0.0031,24,11
20241204,서남권,양천구,0.0277,0.0177,0.39,0.003,22,12
20241204,서남권,영등포구,0.0243,0.02,0.35,0.003,20,10
20241204,도심권,용산구,0.0245,0.0183,0.4,0.0025,22,10
20241204,서북권,은평구,0.0184,0.019,0.46,0.0034,25,10
20241204,도심권,종로구,0.02,0.0229,0.4,0.0031,21,12
20241204,도심권,중구,0.0141,0.0238,0.34,0.0033,17,9
20241204,동북권,중랑구,0.0217,0.0215,0.37,0.0024,23,11
20241205,동남권,강남구,0.0243,0.0197,0.38,0.0025,21,11
20241205,동남권,강동구,0.0275,0.0186,0.73,0.0033,28,16
20241205,동북권,강북구,0.015,0.0267,0.35,0.0021,18,9
20241205,서남권,강서구,0.0271,0.0188,0.4,0.0033,25,10
20241205,서남권,관악구,0.0269,0.0192,0.41,0.0026,23,10
20241205,동북권,광진구,0.0246,0.0223,0.69,0.0021,21,11
20241205,서남권,구로구,0.0165,0.021,0.33,0.0029,27,11
20241205,서남권,금천구,0.0282,0.0177,0.42,0.0028,20,13
20241205,동북권,노원구,0.0235,0.0204,0.42,0.0027,23,12
20241205,동북권,도봉구,0.0201,0.028,0.45,0.0032,20,10
20241205,동북권,동대문구,0.0227,0.021,0.45,0.0023,22,10
20241205,서남권,동작구,0.0274,0.0202,0.41,0.0024,21,12
20241205,서북권,마포구,0.0264,0.0196,0.4,0.0027,19,10
20241205,서북권,서대문구,0.0213,0.0245,0.54,0.0039,21,10
20241205,동남권,서초구,0.0201,0.0189,0.31,0.0025,29,12
20241205,동북권,성동구,0.0244,0.0188,0.38,0.0021,21,9
20241205,동북권,성북구,0.0212,0.0197,0.53,0.0039,21,9
20241205,동남권,송파구,0.0273,0.016,0.42,0.003,24,11
20241205,서남권,양천구,0.028,0.0191,0.41,0.0028,20,11
20241205,서남권,영등포구,0.025,0.0207,0.36,0.0028,20,10
20241205,도심권,용산구,0.0274,0.017,0.44,0.0023,22,10
20241205,서북권,은평구,0.0207,0.0187,0.5,0.0033,23,9
20241205,도심권,종로구,0.0213,0.0229,0.42,0.0031,21,12
20241205,도심권,중구,0.0157,0.0232,0.37,0.0031,16,9
20241205,동북권,중랑구,0.0242,0.0189,0.41,0.0023,20,10
20241206,동남권,강남구,0.0128,0.0275,0.32,0.0024,23,9
20241206,동남권,강동구,0.0131,0.0309,0.62,0.0033,27,11
20241206,동북권,강북구,0.0065,0.0343,0.28,0.0022,22,8
20241206,서남권,강서구,0.0153,0.0268,0.32,0.0029,27,7
20241206,서남권,관악구,0.0162,0.0249,0.32,0.0026,26,9
20241206,동북권,광진구,0.012,0.0334,0.59,0.0021,22,8
20241206,서남권,구로구,0.0112,0.0251,0.28,0.0029,32,8
20241206,서남권,금천구,0.0164,0.0258,0.28,0.0028,23,10
20241206,동북권,노원구,0.0129,0.0285,0.31,0.0026,25,8
20241206,동북권,도봉구,0.0081,0.0379,0.35,0.0033,25,7
20241206,동북권,동대문구,0.0103,0.0302,0.34,0.0022,24,8
20241206,서남권,동작구,0.0151,0.0283,0.31,0.0024,24,11
20241206,서북권,마포구,0.0181,0.0238,0.33,0.0027,24,9
20241206,서북권,서대문구,0.0145,0.0278,0.4,0.0029,27,9
20241206,동남권,서초구,0.0106,0.0271,0.25,0.0026,31,9
20241206,동북권,성동구,0.013,0.0262,0.3,0.0019,23,8
20241206,동북권,성북구,0.0096,0.0278,0.42,0.0038,23,6
20241206,동남권,송파구,0.0156,0.0239,0.32,0.0028,27,9
20241206,서남권,양천구,0.0188,0.0237,0.34,0.0027,26,10
20241206,서남권,영등포구,0.0163,0.0257,0.31,0.0026,23,9
20241206,도심권,용산구,0.0153,0.0229,0.37,0.0022,25,8
20241206,서북권,은평구,0.013,0.0228,0.46,0.0034,27,8
20241206,도심권,종로구,0.0113,0.0288,0.33,0.0029,24,10
20241206,도심권,중구,0.0093,0.0287,0.31,0.0032,19,9
20241206,동북권,중랑구,0.0144,0.0255,0.33,0.0024,24,9
20241207,동남권,강남구,0.0132,0.0247,0.35,0.0022,20,12
20241207,동남권,강동구,0.0163,0.0258,0.73,0.0033,26,14
20241207,동북권,강북구,0.0094,0.0287,0.34,0.0018,20,11
20241207,서남권,강서구,0.0162,0.0248,0.35,0.0035,26,10
20241207,서남권,관악구,0.017,0.023,0.36,0.0024,23,11
20241207,동북권,광진구,0.0127,0.03,0.67,0.0018,20,11
20241207,서남권,구로구,0.0107,0.0246,0.31,0.0027,27,11
20241207,서남권,금천구,0.0179,0.0227,0.38,0.0024,19,14
20241207,동북권,노원구,0.0151,0.0248,0.38,0.0025,24,11
20241207,동북권,도봉구,0.013,0.0309,0.44,0.003,18,10
20241207,동북권,동대문구,0.0119,0.0269,0.39,0.0021,24,11
20241207,서남권,동작구,0.0171,0.0242,0.36,0.0023,26,15
20241207,서북권,마포구,0.016,0.0248,0.35,0.0026,21,12
20241207,서북권,서대문구,0.0158,0.0249,0.52,0.0042,23,12
20241207,동남권,서초구,0.0131,0.0232,0.3,0.0026,27,12
20241207,동북권,성동구,0.0149,0.0234,0.34,0.0017,21,11
20241207,동북권,성북구,0.0116,0.0238,0.5,0.0038,19,10
20241207,동남권,송파구,0.0176,0.0207,0.37,0.0025,23,11
20241207,서남권,양천구,0.0166,0.0244,0.37,0.0028,22,13
20241207,서남권,영등포구,0.0154,0.0254,0.35,0.0029,21,12
20241207,도심권,용산구,0.0162,0.0213,0.42,0.002,23,11
20241207,서북권,은평구,0.0136,0.0203,0.48,0.0034,24,10
20241207,도심권,종로구,0.0123,0.0258,0.36,0.0027,22,13
20241207,도심권,중구,0.0098,0.0261,0.34,0.0031,18,11
20241207,동북권,중랑구,0.0154,0.0225,0.38,0.0021,21,12
20241208,동남권,강남구,0.01,0.0267,0.34,0.0022,21,12
20241208,동남권,강동구,0.0128,0.0299,0.72,0.0034,25,14
20241208,동북권,강북구,0.0076,0.0309,0.32,0.002,22,12
20241208,서남권,강서구,0.0174,0.0231,0.36,0.0031,27,11
20241208,서남권,관악구,0.0146,0.0245,0.36,0.0024,25,12
20241208,동북권,광진구,0.0101,0.0332,0.65,0.0018,20,12
20241208,서남권,구로구,0.0106,0.0243,0.31,0.0026,28,12
20241208,서남권,금천구,0.0169,0.0235,0.35,0.0024,22,15
20241208,동북권,노원구,0.016,0.0242,0.4,0.0027,24,12
20241208,동북권,도봉구,0.008,0.0358,0.4,0.0031,21,10
20241208,동북권,동대문구,0.0091,0.0293,0.37,0.0022,22,11
20241208,서남권,동작구,0.0153,0.0256,0.35,0.0022,24,14
20241208,서북권,마포구,0.0148,0.0259,0.35,0.0025,21,13
20241208,서북권,서대문구,0.0122,0.0286,0.4,0.0033,23,12
20241208,동남권,서초구,0.0081,0.0282,0.27,0.0025,25,11
20241208,동북권,성동구,0.0097,0.0272,0.33,0.0016,21,11
20241208,동북권,성북구,0.0088,0.0265,0.47,0.0039,20,10
20241208,동남권,송파구,0.0121,0.0248,0.34,0.0024,24,11
20241208,서남권,양천구,0.0193,0.0218,0.2,0.0027,24,14
20241208,서남권,영등포구,0.0133,0.0268,0.33,0.0026,21,12
20241208,도심권,용산구,0.0126,0.0232,0.41,0.0019,23,11
20241208,서북권,은평구,0.0112,0.0232,0.46,0.0036,24,9
20241208,도심권,종로구,0.0085,0.0288,0.33,0.0025,21,13
20241208,도심권,중구,0.008,0.0269,0.33,0.0031,18,12
20241208,동북권,중랑구,0.0146,0.0238,0.37,0.0021,22,12
20241209,동남권,강남구,0.0303,0.0124,0.47,0.0026,31,16
20241209,동남권,강동구,0.0364,0.0095,0.93,0.0035,40,22
20241209,동북권,강북구,0.0217,0.0173,0.45,0.002,27,15
20241209,서남권,강서구,0.0337,0.0125,0.53,0.0037,40,16
20241209,서남권,관악구,0.0368,0.0111,0.56,0.0028,36,18
20241209,동북권,광진구,0.0354,0.0098,0.84,0.0018,30,17
20241209,서남권,구로구,0.0231,0.0119,0.43,0.0031,40,18
20241209,서남권,금천구,0.0389,0.0092,0.57,0.003,31,20
20241209,동북권,노원구,0.0335,0.011,0.57,0.0031,34,18
20241209,동북권,도봉구,0.0346,0.0147,0.65,0.0032,30,16
20241209,동북권,동대문구,0.0343,0.0105,0.62,0.0024,35,17
20241209,서남권,동작구,0.0361,0.0106,0.5,0.0026,31,18
20241209,서북권,마포구,0.036,0.0105,0.5,0.0032,32,17
20241209,서북권,서대문구,0.0343,0.0118,0.8,0.0057,34,18
20241209,동남권,서초구,0.0252,0.0102,0.41,0.0027,40,17
20241209,동북권,성동구,0.0331,0.0101,0.48,0.0021,31,15
20241209,동북권,성북구,0.0354,0.0075,0.74,0.0038,29,17
20241209,동남권,송파구,0.0341,0.0092,0.5,0.0029,33,16
20241209,서남권,양천구,0.0381,0.0101,0.55,0.0031,34,20
20241209,서남권,영등포구,0.0328,0.0125,0.47,0.0031,31,16
20241209,도심권,용산구,0.0356,0.0102,0.56,0.0027,33,16
20241209,서북권,은평구,0.0259,0.0121,0.57,0.0037,32,13
20241209,도심권,종로구,0.0315,0.0115,0.57,0.0032,32,18
20241209,도심권,중구,0.0232,0.0096,0.56,0.0035,28,18
20241209,동북권,중랑구,0.0298,0.0115,0.48,0.0023,32,17
20241210,동남권,강남구,0.0342,0.0132,0.62,0.0027,39,26
20241210,동남권,강동구,0.0357,0.0128,1.03,0.0035,45,31
20241210,동북권,강북구,0.0242,0.018,0.56,0.0025,37,26
20241210,서남권,강서구,0.0378,0.0099,0.66,0.0043,51,29
20241210,서남권,관악구,0.0377,0.0137,0.64,0.0032,44,27
20241210,동북권,광진구,0.0344,0.0145,0.94,0.0021,37,24
20241210,서남권,구로구,0.0252,0.0122,0.54,0.003,48,29
20241210,서남권,금천구,0.0404,0.0109,0.64,0.0033,41,30
20241210,동북권,노원구,0.0368,0.0115,0.71,0.0033,44,27
20241210,동북권,도봉구,0.0323,0.0188,0.75,0.0035,38,27
20241210,동북권,동대문구,0.0333,0.0148,0.76,0.0026,43,26
20241210,서남권,동작구,0.0381,0.0117,0.59,0.0027,41,28
20241210,서북권,마포구,0.0364,0.0131,0.58,0.0031,39,29
20241210,서북권,서대문구,0.0315,0.0175,0.86,0.0055,39,24
20241210,동남권,서초구,0.0269,0.0119,0.51,0.0027,49,28
20241210,동북권,성동구,0.0348,0.0126,0.62,0.0025,40,24
20241210,동북권,성북구,0.0355,0.0114,0.82,0.0035,37,25
20241210,동남권,송파구,0.0365,0.0105,0.68,0.0028,40,24
20241210,서남권,양천구,0.0382,0.0108,0.69,0.0032,45,33
20241210,서남권,영등포구,0.0338,0.0146,0.57,0.0032,38,27
20241210,도심권,용산구,0.0352,0.0138,0.65,0.0029,39,24
20241210,서북권,은평구,0.0259,0.0142,0.72,0.0037,39,19
20241210,도심권,종로구,0.0319,0.0161,0.71,0.0037,39,28
20241210,도심권,중구,0.0207,0.0174,0.61,0.0034,35,27
20241210,동북권,중랑구,0.0335,0.0117,0.59,0.0024,39,25
20241211,동남권,강남구,0.0333,0.0141,0.73,0.0038,61,39
20241211,동남권,강동구,0.034,0.0141,1.08,0.0044,63,41
20241211,동북권,강북구,0.021,0.0198,0.65,0.003,57,38
20241211,서남권,강서구,0.0266,0.0181,0.66,0.0049,67,36
20241211,서남권,관악구,0.0352,0.0124,0.73,0.0043,65,38
20241211,동북권,광진구,0.0342,0.0153,1.06,0.003,56,38
20241211,서남권,구로구,0.019,0.018,0.58,0.0044,68,38
20241211,서남권,금천구,0.0362,0.0126,0.72,0.0041,59,40
20241211,동북권,노원구,0.0216,0.0238,0.65,0.0045,68,42
20241211,동북권,도봉구,0.0305,0.0199,0.83,0.0046,58,36
20241211,동북권,동대문구,0.0289,0.0168,0.8,0.0037,63,37
20241211,서남권,동작구,0.0397,0.0103,0.74,0.0037,61,42
20241211,서북권,마포구,0.03,0.0158,0.67,0.0041,57,39
20241211,서북권,서대문구,0.0311,0.0163,0.93,0.0062,57,34
20241211,동남권,서초구,0.0237,0.0139,0.58,0.0038,70,38
20241211,동북권,성동구,0.0325,0.0131,0.72,0.0027,62,36
20241211,동북권,성북구,0.0303,0.0139,0.88,0.0044,53,36
20241211,동남권,송파구,0.0345,0.0123,0.69,0.0043,61,35
20241211,서남권,양천구,0.0297,0.0158,0.72,0.0043,66,44
20241211,서남권,영등포구,0.0282,0.0154,0.66,0.004,55,38
20241211,도심권,용산구,0.0362,0.0124,0.81,0.0041,62,38
20241211,서북권,은평구,0.0244,0.0131,0.78,0.0042,56,31
20241211,도심권,종로구,0.0285,0.0172,0.73,0.0048,59,42
20241211,도심권,중구,0.0223,0.017,0.72,0.0046,55,42
20241211,동북권,중랑구,0.0286,0.0157,0.67,0.0036,59,40
20241212,동남권,강남구,0.026,0.0151,0.5,0.0032,39,23
20241212,동남권,강동구,0.0319,0.0121,0.81,0.0042,49,28
20241212,동북권,강북구,0.0169,0.0209,0.46,0.0028,39,23
20241212,서남권,강서구,0.0219,0.0192,0.42,0.0043,39,17
20241212,서남권,관악구,0.0277,0.0151,0.48,0.0039,39,19
20241212,동북권,광진구,0.0295,0.0129,0.75,0.0027,40,24
20241212,서남권,구로구,0.0159,0.0181,0.38,0.0037,41,17
20241212,서남권,금천구,0.0283,0.0147,0.46,0.0035,37,22
20241212,동북권,노원구,0.0233,0.0184,0.48,0.0038,43,23
20241212,동북권,도봉구,0.0213,0.0237,0.61,0.0041,38,21
20241212,동북권,동대문구,0.0245,0.0157,0.6,0.0031,45,23
20241212,서남권,동작구,0.0279,0.0147,0.48,0.0033,38,23
20241212,서북권,마포구,0.0254,0.0153,0.48,0.0035,38,22
20241212,서북권,서대문구,0.0239,0.0181,0.65,0.005,42,22
20241212,동남권,서초구,0.0179,0.0157,0.38,0.0034,44,19
20241212,동북권,성동구,0.0286,0.0113,0.53,0.0022,41,22
20241212,동북권,성북구,0.0235,0.015,0.65,0.0039,36,20
20241212,동남권,송파구,0.0302,0.0111,0.54,0.0037,43,23
20241212,서남권,양천구,0.0244,0.0168,0.47,0.0038,37,22
20241212,서남권,영등포구,0.0226,0.0179,0.43,0.0035,33,20
20241212,도심권,용산구,0.0279,0.013,0.56,0.0041,42,23
20241212,서북권,은평구,0.0194,0.015,0.51,0.0038,42,19
20241212,도심권,종로구,0.0233,0.0159,0.56,0.0039,43,28
20241212,도심권,중구,0.017,0.0171,0.5,0.0041,36,26
20241212,동북권,중랑구,0.0271,0.0136,0.52,0.0032,41,24
20241213,동남권,강남구,0.0212,0.0199,0.39,0.0028,27,16
20241213,동남권,강동구,0.0232,0.0222,0.47,0.0039,34,19
20241213,동북권,강북구,0.0118,0.0289,0.36,0.0026,26,17
20241213,서남권,강서구,0.0216,0.0222,0.4,0.0037,31,14
20241213,서남권,관악구,0.0227,0.0208,0.39,0.0032,27,14
20241213,동북권,광진구,0.0197,0.0249,0.45,0.0024,27,16
20241213,서남권,구로구,0.0154,0.0217,0.33,0.0029,31,13
20241213,서남권,금천구,0.0239,0.0211,0.38,0.003,22,14
20241213,동북권,노원구,0.0192,0.0234,0.42,0.0033,32,18
20241213,동북권,도봉구,0.0166,0.0304,0.48,0.0034,28,15
20241213,동북권,동대문구,0.0174,0.0244,0.43,0.0026,28,14
20241213,서남권,동작구,0.0221,0.0217,0.39,0.0028,26,17
20241213,서북권,마포구,0.0232,0.0185,0.41,0.0031,27,17
20241213,서북권,서대문구,0.0214,0.0229,0.5,0.0041,28,15
20241213,동남권,서초구,0.0162,0.0208,0.32,0.003,33,15
20241213,동북권,성동구,0.0205,0.0206,0.38,0.0022,26,15
20241213,동북권,성북구,0.0185,0.0212,0.54,0.0034,23,13
20241213,동남권,송파구,0.0232,0.0183,0.4,0.0031,29,16
20241213,서남권,양천구,0.0244,0.02,0.42,0.0032,26,17
20241213,서남권,영등포구,0.022,0.0217,0.39,0.0031,25,16
20241213,도심권,용산구,0.0238,0.0182,0.44,0.0031,28,16
20241213,서북권,은평구,0.018,0.0191,0.44,0.0036,29,12
20241213,도심권,종로구,0.0189,0.0239,0.4,0.0033,27,17
20241213,도심권,중구,0.0148,0.0238,0.4,0.0036,24,16
20241213,동북권,중랑구,0.0198,0.0213,0.41,0.0028,28,16
20241214,동남권,강남구,0.0152,0.024,0.4,0.0026,27,15
20241214,동남권,강동구,0.0166,0.0281,0.47,0.0036,30,16
20241214,동북권,강북구,0.011,0.0291,0.39,0.0022,27,16
20241214,서남권,강서구,0.0207,0.0222,0.39,0.0038,32,14
20241214,서남권,관악구,0.021,0.0217,0.43,0.003,31,15
20241214,동북권,광진구,0.0142,0.03,0.47,0.002,25,14
20241214,서남권,구로구,0.0131,0.0239,0.35,0.0028,34,15
20241214,서남권,금천구,0.0228,0.0209,0.42,0.0029,27,15
20241214,동북권,노원구,0.0161,0.026,0.41,0.0027,30,15
20241214,동북권,도봉구,0.0123,0.034,0.42,0.0031,26,14
20241214,동북권,동대문구,0.0133,0.0271,0.43,0.0022,28,14
20241214,서남권,동작구,0.0185,0.024,0.4,0.0025,29,18
20241214,서북권,마포구,0.0205,0.0208,0.4,0.0026,26,14
20241214,서북권,서대문구,0.0205,0.0233,0.58,0.0045,29,16
20241214,동남권,서초구,0.0134,0.0232,0.33,0.0027,31,14
20241214,동북권,성동구,0.0162,0.0236,0.38,0.0018,26,13
20241214,동북권,성북구,0.0143,0.0236,0.48,0.0032,23,13
20241214,동남권,송파구,0.0193,0.021,0.41,0.0028,30,15
20241214,서남권,양천구,0.0209,0.0219,0.43,0.0029,29,18
20241214,서남권,영등포구,0.018,0.025,0.4,0.003,26,15
20241214,도심권,용산구,0.0189,0.0206,0.46,0.0022,29,15
20241214,서북권,은평구,0.0176,0.0191,0.5,0.0034,29,12
20241214,도심권,종로구,0.0158,0.0251,0.42,0.0027,27,17
20241214,도심권,중구,0.0125,0.0253,0.46,0.0032,23,16
20241214,동북권,중랑구,0.0184,0.0221,0.43,0.0024,28,15
20241215,동남권,강남구,0.0145,0.0265,0.33,0.0026,19,10
20241215,동남권,강동구,0.0204,0.0257,0.46,0.0035,23,12
20241215,동북권,강북구,0.0113,0.0319,0.31,0.0021,18,9
20241215,서남권,강서구,0.0225,0.0226,0.37,0.0034,24,9
20241215,서남권,관악구,0.0214,0.0228,0.36,0.0028,22,9
20241215,동북권,광진구,0.0152,0.031,0.41,0.002,18,9
20241215,서남권,구로구,0.0149,0.0235,0.31,0.0027,26,12
20241215,서남권,금천구,0.0244,0.021,0.45,0.0029,19,9
20241215,동북권,노원구,0.0186,0.0258,0.37,0.0026,20,8
20241215,동북권,도봉구,0.0153,0.0339,0.4,0.003,19,9
20241215,동북권,동대문구,0.0131,0.0296,0.36,0.0022,19,8
20241215,서남권,동작구,0.0167,0.0279,0.32,0.0025,20,11
20241215,서북권,마포구,0.0217,0.0221,0.35,0.0027,19,10
20241215,서북권,서대문구,0.0213,0.0248,0.53,0.0041,22,12
20241215,동남권,서초구,0.0108,0.0286,0.27,0.0026,23,9
20241215,동북권,성동구,0.0139,0.0277,0.31,0.0018,18,8
20241215,동북권,성북구,0.013,0.0266,0.45,0.003,16,8
20241215,동남권,송파구,0.0182,0.0229,0.35,0.0028,21,9
20241215,서남권,양천구,0.024,0.0209,0.39,0.0029,21,12
20241215,서남권,영등포구,0.0186,0.0259,0.34,0.0028,19,10
20241215,도심권,용산구,0.0176,0.0233,0.37,0.0023,20,8
20241215,서북권,은평구,0.016,0.022,0.43,0.0034,22,7
20241215,도심권,종로구,0.0144,0.0287,0.33,0.0027,18,10
20241215,도심권,중구,0.012,0.0294,0.36,0.0032,16,10
20241215,동북권,중랑구,0.0187,0.0241,0.36,0.0023,19,9
20241216,동남권,강남구,0.0328,0.01,0.49,0.0027,28,16
20241216,동남권,강동구,0.0369,0.008,0.61,0.0038,36,20
20241216,동북권,강북구,0.0245,0.0141,0.47,0.002,26,16
20241216,서남권,강서구,0.0357,0.0093,0.49,0.004,31,15
20241216,서남권,관악구,0.0363,0.0094,0.49,0.003,29,15
20241216,동북권,광진구,0.034,0.0105,0.64,0.0022,27,16
20241216,서남권,구로구,0.024,0.0096,0.43,0.003,37,18
20241216,서남권,금천구,0.0349,0.0098,0.53,0.0028,27,16
20241216,동북권,노원구,0.0357,0.0076,0.59,0.0029,31,17
20241216,동북권,도봉구,0.0326,0.0139,0.59,0.0031,27,15
20241216,동북권,동대문구,0.0324,0.0113,0.58,0.0025,31,15
20241216,서남권,동작구,0.0337,0.0102,0.47,0.0026,27,17
20241216,서북권,마포구,0.0371,0.0075,0.49,0.0029,26,15
20241216,서북권,서대문구,0.0326,0.0109,0.74,0.0055,29,18
20241216,동남권,서초구,0.0257,0.0089,0.38,0.0027,36,17
20241216,동북권,성동구,0.0329,0.0098,0.48,0.0022,29,15
20241216,동북권,성북구,0.0333,0.0087,0.71,0.0034,28,15
20241216,동남권,송파구,0.0325,0.0086,0.47,0.0027,28,15
20241216,서남권,양천구,0.0374,0.0077,0.53,0.003,29,18
20241216,서남권,영등포구,0.0345,0.0098,0.46,0.003,26,16
20241216,도심권,용산구,0.0391,0.007,0.54,0.0025,28,15
20241216,서북권,은평구,0.0258,0.0106,0.53,0.0033,28,12
20241216,도심권,종로구,0.0349,0.0099,0.55,0.003,29,18
20241216,도심권,중구,0.0245,0.0089,0.54,0.0034,24,16
20241216,동북권,중랑구,0.0353,0.0081,0.53,0.0024,30,17
20241217,동남권,강남구,0.0216,0.0189,0.4,0.0025,24,14
20241217,동남권,강동구,0.0266,0.017,0.6,0.0036,30,19
20241217,동북권,강북구,0.015,0.0237,0.39,0.0022,22,14
20241217,서남권,강서구,0.0236,0.0188,0.41,0.0037,28,15
20241217,서남권,관악구,0.0271,0.0162,0.42,0.003,26,13
20241217,동북권,광진구,0.0233,0.0204,0.54,0.0022,25,14
20241217,서남권,구로구,0.0166,0.0184,0.35,0.003,29,13
20241217,서남권,금천구,0.0255,0.0176,0.39,0.0029,24,13
20241217,동북권,노원구,0.0252,0.0148,0.49,0.0029,28,15
20241217,동북권,도봉구,0.0216,0.0246,0.53,0.0032,21,12
20241217,동북권,동대문구,0.0183,0.022,0.44,0.0023,25,13
20241217,서남권,동작구,0.0256,0.0166,0.39,0.0026,24,14
20241217,서북권,마포구,0.0275,0.0145,0.43,0.0027,24,15
20241217,서북권,서대문구,0.0227,0.0198,0.58,0.0043,25,15
20241217,동남권,서초구,0.0186,0.0165,0.33,0.0027,29,13
20241217,동북권,성동구,0.0226,0.0175,0.38,0.0021,24,13
20241217,동북권,성북구,0.0242,0.0156,0.65,0.0033,21,12
20241217,동남권,송파구,0.0071,0.0138,0.45,0.0027,27,14
